id,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,yr_sold,sale_type,saleprice,tot_baths,tot_sf,bsmt_fin_sf,bsmt_pct_fin
2671,RL,68.0,7446,Reg,Lvl,Corner,Gtl,BrkSide,1Fam,1Story,4,5,1941,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,522.0,788.0,GasA,TA,Y,0,788,2,1,TA,4,Typ,2,TA,no value,no value,0.0,no value,no value,Y,0,0,0,0,0,2006,WD ,100000,1.0,1576.0,266.0,33.75634517766497
2501,RL,105.0,11025,Reg,HLS,Inside,Mod,NoRidge,1Fam,2Story,8,5,1992,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,216.0,1334.0,GasA,Ex,Y,0,2826,3,1,Gd,9,Typ,3,TA,Attchd,RFn,888.0,TA,TA,Y,177,208,186,0,0,2006,WD ,334000,3.5,4160.0,1118.0,83.80809595202399
225,RL,65.0,7832,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,89.0,864.0,GasA,Ex,Y,0,864,2,1,TA,4,Typ,0,no value,Detchd,Unf,280.0,TA,TA,Y,226,0,0,0,0,2010,WD ,137250,2.0,1728.0,775.0,89.69907407407408
2317,RL,134.0,19378,IR1,HLS,Corner,Gtl,Gilbert,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1335.0,1392.0,GasA,Ex,Y,0,2462,4,1,Gd,9,Typ,1,Gd,Attchd,RFn,576.0,TA,TA,Y,239,132,0,168,0,2006,New,320000,3.5,3854.0,57.0,4.094827586206895
160,RL,68.0,9830,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,7,1959,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Rec,733.0,1063.0,GasA,Ex,Y,0,1287,3,1,Gd,7,Typ,1,Gd,Detchd,Fin,576.0,TA,TA,Y,364,17,0,0,182,2010,WD ,162000,2.0,2350.0,330.0,31.044214487300092
100,FV,68.0,4403,IR2,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,5,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,892.0,1470.0,GasA,Ex,Y,0,1478,2,1,Gd,7,Typ,1,Gd,Attchd,Fin,484.0,TA,TA,Y,0,144,0,0,0,2010,New,222000,3.5,2948.0,578.0,39.31972789115646
482,RL,68.0,8174,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,204.0,698.0,GasA,Ex,Y,0,1342,3,1,Gd,7,Typ,1,TA,Attchd,Fin,393.0,TA,TA,Y,100,56,0,0,0,2009,WD ,178000,3.5,2040.0,494.0,70.77363896848136
177,RM,60.0,7200,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1Story,5,7,1940,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,278.0,788.0,GasA,TA,Y,0,804,2,1,Gd,4,Typ,2,Gd,Attchd,Unf,240.0,TA,TA,Y,0,0,154,0,0,2010,WD ,119000,2.0,1592.0,510.0,64.72081218274111
1971,RL,69.0,7590,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,5,5,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,324.0,864.0,GasA,TA,Y,0,1812,4,1,TA,8,Typ,1,TA,Attchd,RFn,264.0,TA,TA,Y,0,168,0,0,0,2007,WD ,169500,2.0,2676.0,540.0,62.5
484,RL,68.0,8795,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,652.0,952.0,GasA,Ex,Y,0,2256,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,554.0,TA,TA,Y,224,54,0,0,0,2009,WD ,236000,2.5,3208.0,300.0,31.512605042016805
1561,RM,44.0,3843,IR1,HLS,Inside,Mod,Crawfor,TwnhsE,1Story,8,5,2007,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,120.0,1596.0,GasA,Ex,Y,0,1648,2,1,Ex,5,Typ,1,Gd,Attchd,Fin,525.0,TA,TA,Y,162,53,0,153,0,2008,New,294464,3.5,3244.0,1476.0,92.4812030075188
992,RL,85.0,11075,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,5,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,176.0,952.0,GasA,TA,Y,0,2112,4,1,TA,9,Typ,2,Gd,Attchd,Unf,576.0,TA,TA,Y,280,0,0,0,0,2008,WD ,206900,2.5,3064.0,776.0,81.5126050420168
73,RL,76.0,10142,IR1,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,300.0,956.0,GasA,Ex,Y,0,2084,4,1,Gd,8,Typ,0,no value,BuiltIn,RFn,618.0,TA,TA,Y,0,45,0,0,0,2010,WD ,233000,3.5,3040.0,656.0,68.6192468619247
2646,RM,56.0,7741,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,6,5,1924,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,Rec,817.0,1032.0,GasA,Gd,N,0,1032,2,1,TA,5,Typ,0,no value,Detchd,Unf,280.0,TA,TA,Y,0,0,112,0,0,2006,COD,108000,1.0,2064.0,215.0,20.833333333333336
994,RL,65.0,8139,Reg,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,5,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,204.0,680.0,GasA,Gd,Y,0,1470,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,420.0,TA,TA,Y,192,49,0,0,0,2008,WD ,165000,2.5,2150.0,476.0,70.0
2138,RL,45.0,8982,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,5,5,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,501.0,1040.0,GasA,TA,Y,0,1040,3,1,TA,5,Typ,0,no value,Detchd,Unf,748.0,TA,TA,Y,0,0,0,0,0,2007,WD ,134900,1.5,2080.0,539.0,51.82692307692307
2013,RM,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Unf,5,7,1939,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,884.0,GasA,Ex,Y,0,884,2,1,TA,5,Typ,0,no value,Detchd,Unf,240.0,TA,TA,Y,0,0,136,0,0,2007,WD ,113000,1.0,1768.0,0.0,0.0
2126,RL,70.0,16561,IR2,Low,Inside,Mod,CollgCr,1Fam,1Story,5,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,548.0,1097.0,GasA,Ex,Y,0,1097,3,1,TA,6,Typ,0,no value,Attchd,Unf,242.0,TA,TA,Y,306,0,0,0,0,2007,WD ,147900,2.5,2194.0,549.0,50.04557885141294
898,RL,56.0,4060,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1Story,5,8,1922,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,Unf,864.0,864.0,GasA,Ex,Y,0,864,2,1,TA,4,Typ,0,no value,no value,no value,0.0,no value,no value,Y,0,96,0,0,0,2009,WD ,99900,1.0,1728.0,0.0,0.0
1048,RL,24.0,2308,Reg,Lvl,FR2,Gtl,NPkVill,TwnhsE,2Story,6,6,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,275.0,855.0,GasA,Gd,Y,0,1456,4,1,TA,7,Typ,0,no value,Attchd,RFn,460.0,TA,TA,Y,0,0,0,0,0,2008,WD ,143000,2.5,2311.0,580.0,67.83625730994152
2676,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,6,1934,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,816.0,816.0,GasA,TA,Y,360,1176,3,1,TA,6,Typ,1,Gd,Detchd,Unf,528.0,TA,TA,Y,112,0,0,0,0,2006,WD ,114500,1.0,1992.0,0.0,0.0
2498,RL,68.0,8789,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,253.0,912.0,GasA,TA,Y,0,941,3,1,TA,6,Typ,1,Po,Attchd,Unf,288.0,TA,TA,Y,64,0,0,0,0,2006,WD ,129200,1.0,1853.0,659.0,72.25877192982456
1560,RM,64.0,5587,IR1,HLS,Inside,Mod,Crawfor,TwnhsE,1Story,8,5,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,120.0,1600.0,GasA,Ex,Y,0,1652,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,482.0,TA,TA,Y,162,53,0,153,0,2008,New,392500,3.5,3252.0,1480.0,92.5
296,RL,66.0,9042,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,2Story,7,9,1941,Gable,CompShg,CemntBd,CmentBd,None,0.0,Ex,Gd,Stone,TA,Gd,No,GLQ,Unf,877.0,1152.0,GasA,Ex,Y,0,2340,4,1,Gd,9,Typ,2,Gd,Attchd,RFn,252.0,TA,TA,Y,0,60,0,0,0,2010,WD ,266500,2.0,3492.0,275.0,23.87152777777778
354,RL,57.0,8923,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,195.0,384.0,GasA,Gd,Y,0,1382,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,396.0,TA,TA,Y,256,0,0,0,0,2009,WD ,177500,2.5,1766.0,189.0,49.21875
970,RL,75.0,12518,IR1,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,5,7,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,476.0,1008.0,GasA,Gd,Y,0,1008,3,1,Gd,6,Typ,0,no value,Attchd,Unf,384.0,TA,TA,Y,144,0,0,0,0,2009,WD ,139500,1.0,2016.0,532.0,52.77777777777778
884,RL,85.0,11069,Reg,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,6,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,608.0,608.0,GasA,Ex,Y,0,1396,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,440.0,TA,TA,Y,100,36,0,0,0,2009,WD ,170000,2.5,2004.0,0.0,0.0
1894,RL,80.0,8800,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,7,1964,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,431.0,845.0,GasA,Ex,Y,0,2154,5,1,TA,8,Typ,1,Gd,Attchd,RFn,539.0,TA,TA,Y,0,0,0,0,161,2007,WD ,224500,2.5,2999.0,414.0,48.994082840236686
450,RL,96.0,13262,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1082.0,1082.0,GasA,Ex,Y,0,2400,4,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,730.0,TA,TA,Y,114,40,0,0,0,2009,WD ,290000,3.5,3482.0,0.0,0.0
2031,RM,68.0,7758,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,7,4,1931,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,Unf,816.0,1040.0,GasA,Ex,Y,0,1818,4,1,TA,7,Typ,2,TA,Detchd,Unf,240.0,TA,TA,Y,0,0,0,0,184,2007,WD ,169500,1.5,2858.0,224.0,21.53846153846154
949,RL,43.0,12118,IR1,Lvl,CulDSac,Gtl,Mitchel,1Fam,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Ex,TA,Mn,Unf,Unf,1710.0,1710.0,GasA,Ex,Y,0,1710,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,550.0,TA,TA,Y,100,48,0,0,180,2009,WD ,240000,2.0,3420.0,0.0,0.0
1907,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,710.0,1078.0,GasA,Ex,Y,0,1150,2,1,TA,6,Typ,0,no value,Attchd,Fin,288.0,TA,TA,Y,0,0,0,0,175,2007,WD ,144000,2.0,2228.0,368.0,34.13729128014842
1906,RL,100.0,9500,Reg,Lvl,Corner,Gtl,NAmes,1Fam,2Story,6,6,1964,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,374.0,816.0,GasA,TA,Y,0,1977,4,1,TA,9,Typ,1,TA,Attchd,RFn,540.0,TA,TA,Y,0,52,0,0,0,2007,WD ,165000,2.0,2793.0,442.0,54.16666666666667
549,RL,50.0,7175,Reg,Lvl,Inside,Gtl,SawyerW,TwnhsE,1Story,6,5,1990,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1332.0,1332.0,GasA,Gd,Y,0,1332,2,1,Gd,5,Typ,0,no value,Attchd,RFn,542.0,TA,TA,Y,0,60,0,0,0,2009,WD ,145000,2.0,2664.0,0.0,0.0
243,RL,68.0,11200,IR1,Lvl,CulDSac,Gtl,Edwards,1Fam,1Story,5,3,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,Unf,1250.0,1250.0,GasA,Ex,Y,0,1298,3,1,TA,5,Typ,0,no value,Detchd,Unf,504.0,TA,Fa,N,0,144,0,0,0,2010,COD,114000,2.0,2548.0,0.0,0.0
1697,RL,110.0,14226,Reg,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1935.0,1935.0,GasA,Gd,Y,0,1973,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,895.0,TA,TA,Y,315,45,0,0,0,2007,New,395000,2.0,3908.0,0.0,0.0
2365,RM,24.0,2760,Reg,Lvl,Inside,Gtl,BrDale,TwnhsE,2Story,6,5,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,525.0,525.0,GasA,TA,Y,0,1092,3,1,TA,6,Typ,0,no value,Detchd,Unf,440.0,TA,TA,Y,0,0,0,0,0,2006,WD ,105500,1.5,1617.0,0.0,0.0
310,RL,85.0,11050,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,434.0,1049.0,GasA,Ex,Y,0,1916,3,1,Gd,8,Typ,1,TA,Attchd,Unf,741.0,TA,TA,Y,0,70,0,0,0,2010,WD ,254900,3.5,2965.0,615.0,58.627264061010486
1961,RL,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,3,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,432.0,864.0,GasA,Fa,Y,0,1238,3,1,TA,6,Min2,1,TA,Attchd,Unf,357.0,TA,TA,Y,0,171,0,0,0,2007,WD ,102000,1.5,2102.0,432.0,50.0
849,RL,79.0,12420,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,278.0,944.0,GasA,Ex,Y,0,1840,3,1,Gd,6,Typ,0,no value,Attchd,RFn,622.0,TA,TA,Y,0,45,0,0,0,2009,WD ,230000,3.5,2784.0,666.0,70.55084745762711
2018,RM,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,2Story,5,8,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,939.0,939.0,GasA,Ex,Y,0,1513,4,1,TA,8,Typ,0,no value,Detchd,Unf,180.0,Fa,Fa,N,24,0,150,0,0,2007,WD ,137500,1.5,2452.0,0.0,0.0
1328,RL,55.0,7111,IR1,Bnk,Inside,Gtl,BrkSide,1Fam,1Story,5,7,1928,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,LwQ,BLQ,329.0,1008.0,GasA,TA,Y,0,1143,2,1,TA,5,Typ,1,Po,Detchd,Unf,288.0,TA,TA,Y,265,0,0,0,0,2008,WD ,138000,1.0,2151.0,679.0,67.36111111111111
801,RL,66.0,19255,IR1,Lvl,Inside,Gtl,SawyerW,1Fam,SLvl,6,5,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,Gd,TA,CBlock,Gd,TA,Av,Rec,GLQ,0.0,520.0,GasA,Gd,Y,0,1338,2,1,Gd,5,Min2,1,Po,Attchd,Unf,576.0,TA,TA,Y,0,0,0,0,0,2009,WD ,156500,1.5,1858.0,520.0,100.0
400,RL,70.0,8120,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,7,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,673.0,864.0,GasA,Ex,Y,0,864,3,1,TA,5,Typ,0,no value,Detchd,Unf,463.0,TA,TA,Y,0,0,0,0,0,2009,WD ,124500,1.0,1728.0,191.0,22.106481481481477
1650,RL,92.0,11952,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,6,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,808.0,808.0,GasA,TA,Y,0,1969,3,1,TA,8,Typ,1,Gd,Attchd,RFn,534.0,TA,TA,Y,0,0,0,0,276,2007,WD ,190000,2.5,2777.0,0.0,0.0
1084,RL,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1266.0,1266.0,GasA,Ex,Y,0,1266,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,388.0,TA,TA,Y,100,16,0,0,0,2008,WD ,159895,2.0,2532.0,0.0,0.0
1522,RL,51.0,9842,Reg,Lvl,Inside,Gtl,SWISU,1Fam,2Story,5,6,1921,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,612.0,612.0,GasA,Ex,Y,0,2601,4,1,TA,8,Typ,0,no value,BuiltIn,RFn,621.0,TA,TA,Y,183,0,301,0,0,2008,WD ,189000,3.5,3213.0,0.0,0.0
2496,RL,68.0,8020,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,268.0,912.0,GasA,TA,N,0,912,3,1,TA,6,Typ,0,no value,no value,no value,0.0,no value,no value,Y,0,0,0,0,0,2006,WD ,124000,1.0,1824.0,644.0,70.6140350877193
220,RL,68.0,11341,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,6,1957,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,90.0,1392.0,GasA,TA,Y,0,1392,3,1,TA,5,Mod,1,Gd,Detchd,Unf,528.0,TA,TA,Y,0,0,0,0,95,2010,WD ,121500,2.5,2784.0,1302.0,93.53448275862068
1254,RL,76.0,12436,Reg,Lvl,Inside,Gtl,NAmes,Duplex,1Story,5,5,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1824.0,1824.0,GasA,Fa,Y,0,1824,5,2,TA,9,Typ,0,no value,Detchd,Unf,484.0,TA,TA,Y,0,0,0,0,0,2008,WD ,146000,2.0,3648.0,0.0,0.0
1443,RL,75.0,12192,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,265.0,928.0,GasA,Ex,Y,0,1823,3,1,Gd,6,Typ,0,no value,Attchd,RFn,626.0,TA,TA,Y,192,36,0,0,0,2008,WD ,235000,3.5,2751.0,663.0,71.44396551724138
2885,RM,44.0,3842,IR1,HLS,Inside,Mod,Crawfor,TwnhsE,1Story,8,5,2004,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,30.0,1594.0,GasA,Ex,Y,0,1646,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,525.0,TA,TA,Y,128,53,0,0,155,2006,WD ,300000,3.5,3240.0,1564.0,98.11794228356337
2920,RM,21.0,1936,Reg,Lvl,Inside,Gtl,MeadowV,Twnhs,2Story,4,7,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,546.0,546.0,GasA,Gd,Y,0,1092,3,1,TA,5,Typ,0,no value,no value,no value,0.0,no value,no value,Y,0,0,0,0,0,2006,WD ,90500,1.5,1638.0,0.0,0.0
1197,RL,74.0,13101,IR1,Lvl,Inside,Gtl,NAmes,Duplex,1Story,5,5,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1497.0,1728.0,GasA,TA,Y,0,1728,6,2,TA,10,Typ,0,no value,Detchd,Unf,576.0,TA,TA,Y,0,0,0,0,0,2008,WD ,142600,2.0,3456.0,231.0,13.368055555555557
848,RL,67.0,9808,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,785.0,1573.0,GasA,Ex,Y,0,1573,3,1,Gd,6,Typ,0,no value,Attchd,RFn,544.0,TA,TA,Y,0,72,0,0,0,2009,WD ,227000,3.0,3146.0,788.0,50.09535918626828
926,RL,68.0,8145,IR1,HLS,Corner,Gtl,Crawfor,Duplex,2.5Unf,7,6,1940,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,674.0,920.0,GasA,Ex,Y,0,2480,5,2,TA,13,Typ,2,Gd,Detchd,Unf,400.0,TA,TA,Y,0,0,57,0,0,2009,WD ,205000,2.5,3400.0,246.0,26.73913043478261
2158,RL,73.0,17227,IR2,Lvl,CulDSac,Mod,CollgCr,1Fam,1Story,8,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,426.0,1341.0,GasA,Ex,Y,0,1341,1,1,Gd,5,Typ,1,TA,Attchd,RFn,482.0,TA,TA,Y,240,84,0,0,0,2007,WD ,246900,2.5,2682.0,915.0,68.23266219239373
1555,C (all),60.0,5280,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,2Story,4,7,1895,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,Po,Fa,No,Unf,Unf,173.0,173.0,GasA,Ex,N,0,1361,2,1,TA,6,Typ,0,no value,Detchd,Unf,185.0,Fa,TA,Y,0,123,0,0,0,2008,WD ,89000,1.0,1534.0,0.0,0.0
278,RL,89.0,11792,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,4,5,1948,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,744.0,744.0,GasA,Ex,N,0,1120,2,1,Fa,5,Typ,0,no value,Detchd,Unf,480.0,TA,Fa,P,0,0,0,0,160,2010,WD ,64000,1.0,1864.0,0.0,0.0
2522,RL,40.0,3876,IR1,Lvl,Inside,Gtl,Greens,Twnhs,1Story,8,5,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Rec,48.0,1226.0,GasA,TA,Y,0,1226,1,1,Gd,4,Typ,1,TA,Attchd,Fin,484.0,TA,TA,Y,133,60,0,0,0,2006,WD ,170000,2.0,2452.0,1178.0,96.08482871125612
434,RL,107.0,13891,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1734.0,1734.0,GasA,Ex,Y,0,2822,4,1,Ex,12,Typ,1,Gd,BuiltIn,RFn,1020.0,TA,TA,Y,52,170,0,0,192,2009,New,582933,3.5,4556.0,0.0,0.0
2683,RM,50.0,6000,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,6,6,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,706.0,1103.0,GasA,Gd,Y,0,1103,2,1,Gd,5,Typ,1,Gd,Detchd,Unf,440.0,TA,TA,Y,166,120,0,0,0,2006,WD ,110500,1.0,2206.0,397.0,35.99274705349048
2173,RL,80.0,8240,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,6,6,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1179.0,1179.0,GasA,Gd,Y,0,1179,2,1,TA,5,Min2,0,no value,Attchd,Fin,622.0,TA,TA,P,0,0,0,0,0,2007,WD ,110000,1.0,2358.0,0.0,0.0
